timestamp,java_nio_BufferPool_Count,java_nio_BufferPool_MemoryUsed,java_nio_BufferPool_TotalCapacity,jmx_config_reload_failure_created,jmx_config_reload_failure_total,jmx_config_reload_success_created,jmx_config_reload_success_total,jmx_exporter_build_info,jmx_scrape_cached_beans,jmx_scrape_duration_seconds,jmx_scrape_error,jvm_buffer_pool_capacity_bytes,jvm_buffer_pool_used_buffers,jvm_buffer_pool_used_bytes,jvm_classes_currently_loaded,jvm_classes_loaded_total,jvm_classes_unloaded_total,jvm_gc_collection_seconds_count,jvm_gc_collection_seconds_sum,jvm_info,jvm_memory_bytes_committed,jvm_memory_bytes_init,jvm_memory_bytes_max,jvm_memory_bytes_used,jvm_memory_objects_pending_finalization,jvm_memory_pool_allocated_bytes_created,jvm_memory_pool_allocated_bytes_total,jvm_memory_pool_bytes_committed,jvm_memory_pool_bytes_init,jvm_memory_pool_bytes_max,jvm_memory_pool_bytes_used,jvm_memory_pool_collection_committed_bytes,jvm_memory_pool_collection_init_bytes,jvm_memory_pool_collection_max_bytes,jvm_memory_pool_collection_used_bytes,jvm_threads_current,jvm_threads_daemon,jvm_threads_deadlocked,jvm_threads_deadlocked_monitor,jvm_threads_peak,jvm_threads_started_total,jvm_threads_state,process_cpu_seconds_total,process_max_fds,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,process_virtual_memory_bytes,scrape_duration_seconds,scrape_samples_post_metric_relabeling,scrape_samples_scraped,scrape_series_added,up
2023-12-09 11:38:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022332108,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4773.0,13.0,1696.18,1048576.0,1266.0,520753152.0,1702028117.377,35533176832.0,0.039030609,558.0,558.0,0.0,1.0
2023-12-09 11:39:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022058078,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4773.0,13.0,1696.29,1048576.0,1266.0,520753152.0,1702028117.377,35533176832.0,0.038401532,558.0,558.0,0.0,1.0
2023-12-09 11:40:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021487728,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4773.0,13.0,1696.4,1048576.0,1266.0,520753152.0,1702028117.377,35533176832.0,0.037359549,558.0,558.0,0.0,1.0
2023-12-09 11:41:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022344363,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4773.0,13.0,1696.51,1048576.0,1266.0,520753152.0,1702028117.377,35533176832.0,0.037851749,558.0,558.0,0.0,1.0
2023-12-09 11:42:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021880761,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,52.0,46.0,0.0,0.0,93.0,4775.0,13.0,1696.63,1048576.0,1266.0,520753152.0,1702028117.377,35533176832.0,0.037644103,558.0,558.0,0.0,1.0
2023-12-09 11:43:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02313031,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1696.75,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.039258086,558.0,558.0,0.0,1.0
2023-12-09 11:44:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021674765,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75196664.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1696.86,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.036377108,558.0,558.0,0.0,1.0
2023-12-09 11:45:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022001519,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.02,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.037748991,558.0,558.0,0.0,1.0
2023-12-09 11:46:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021592435,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.13,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.038057675,558.0,558.0,0.0,1.0
2023-12-09 11:47:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.024025402,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.25,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.039228357,558.0,558.0,0.0,1.0
2023-12-09 11:48:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.023687535,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.35,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.039793671,558.0,558.0,0.0,1.0
2023-12-09 11:49:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022451862,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.47,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.038589936,558.0,558.0,0.0,1.0
2023-12-09 11:50:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021670366,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.58,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.037784615,558.0,558.0,0.0,1.0
2023-12-09 11:51:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022288917,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4775.0,13.0,1697.7,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.038639416,558.0,558.0,0.0,1.0
2023-12-09 11:52:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021698447,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,52.0,46.0,0.0,0.0,93.0,4777.0,13.0,1697.82,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.038312981,558.0,558.0,0.0,1.0
2023-12-09 11:53:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021783924,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94530664.0,5767168.0,89128960.0,5767168.0,1048592.0,5767168.0,89128960.0,5767168.0,1048592.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1697.93,1048576.0,1266.0,520818688.0,1702028117.377,35533176832.0,0.038066654,558.0,558.0,0.0,1.0
2023-12-09 11:54:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02109045,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,106.0,1.292,1.0,77225984.0,2555904.0,-1.0,75177912.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.26,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.047059382,558.0,558.0,0.0,1.0
2023-12-09 11:55:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021719629,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.38,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.037922263,558.0,558.0,0.0,1.0
2023-12-09 11:56:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021490794,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.49,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.037743202,558.0,558.0,0.0,1.0
2023-12-09 11:57:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021924466,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.6,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.039236557,558.0,558.0,0.0,1.0
2023-12-09 11:58:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021696531,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.71,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.038204706,558.0,558.0,0.0,1.0
2023-12-09 11:59:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.0225361,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.83,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.037425902,558.0,558.0,0.0,1.0
2023-12-09 12:00:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019415614,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1698.94,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034542538,558.0,558.0,0.0,1.0
2023-12-09 12:01:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019782297,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1699.05,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035031355,558.0,558.0,0.0,1.0
2023-12-09 12:02:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019793832,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4777.0,13.0,1699.16,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034683966,558.0,558.0,0.0,1.0
2023-12-09 12:03:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019844224,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74980272.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,52.0,46.0,0.0,0.0,93.0,4779.0,13.0,1699.28,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035178653,558.0,558.0,0.0,1.0
2023-12-09 12:04:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019857841,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.39,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034456871,558.0,558.0,0.0,1.0
2023-12-09 12:05:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019476248,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.51,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034410871,558.0,558.0,0.0,1.0
2023-12-09 12:06:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02168591,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.63,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.036393417,558.0,558.0,0.0,1.0
2023-12-09 12:07:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019857904,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.74,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.03464439,558.0,558.0,0.0,1.0
2023-12-09 12:08:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019867159,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.86,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035084413,558.0,558.0,0.0,1.0
2023-12-09 12:09:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020225788,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1699.96,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.03547936,558.0,558.0,0.0,1.0
2023-12-09 12:10:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020139639,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1700.08,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.03485797,558.0,558.0,0.0,1.0
2023-12-09 12:11:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.01992859,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74981168.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1700.19,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035187378,558.0,558.0,0.0,1.0
2023-12-09 12:12:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020206303,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74982960.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4779.0,13.0,1700.33,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035286422,558.0,558.0,0.0,1.0
2023-12-09 12:13:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019842848,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,52.0,46.0,0.0,0.0,93.0,4781.0,13.0,1700.49,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034987164,558.0,558.0,0.0,1.0
2023-12-09 12:14:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020328046,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1700.6,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.035430002,558.0,558.0,0.0,1.0
2023-12-09 12:15:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019728047,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1700.73,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.034869669,558.0,558.0,0.0,1.0
2023-12-09 12:16:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020641628,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,1572864.0,89128960.0,1572864.0,1343504.0,1572864.0,89128960.0,1572864.0,1343504.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1700.84,1048576.0,1266.0,519827456.0,1702028117.377,35533176832.0,0.036215468,558.0,558.0,0.0,1.0
2023-12-09 12:17:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.034695372,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,107.0,1.299,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.22,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.052715962,558.0,558.0,0.0,1.0
2023-12-09 12:18:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020418623,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.34,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.034453011,558.0,558.0,0.0,1.0
2023-12-09 12:19:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019852566,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.45,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.034517161,558.0,558.0,0.0,1.0
2023-12-09 12:20:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019544598,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.56,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.034486124,558.0,558.0,0.0,1.0
2023-12-09 12:21:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019702131,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.67,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.034496599,558.0,558.0,0.0,1.0
2023-12-09 12:22:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019664886,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4781.0,13.0,1701.78,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.034497549,558.0,558.0,0.0,1.0
2023-12-09 12:23:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021548073,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,52.0,46.0,0.0,0.0,93.0,4783.0,13.0,1701.9,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.0338916,558.0,558.0,0.0,1.0
2023-12-09 12:24:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019795673,0.0,0.0,0.0,0.0,6441.0,6441.0,0.0,108.0,1.309,1.0,77225984.0,2555904.0,-1.0,74995760.0,0.0,1702028119.794,94825576.0,4718592.0,89128960.0,4718592.0,1114128.0,4718592.0,89128960.0,4718592.0,1114128.0,51.0,45.0,0.0,0.0,93.0,4783.0,13.0,1702.01,1048576.0,1266.0,517730304.0,1702028117.377,35533176832.0,0.035245456,558.0,558.0,0.0,1.0
